0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	3.21192236471557	NAKAMURA_CANCER_MICROENVIRONMENT_DN	1.96492660944985	ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF	3.05347493040629	WELCSH_BRCA1_TARGETS_UP	4.66241325962696	TAVOR_CEBPA_TARGETS_DN	1.66020523117546	VALK_AML_CLUSTER_8	1.87953448192569			OUYANG_PROSTATE_CANCER_PROGRESSION_DN	2.07626570123966	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	2.22117729201289	VANLOO_SP3_TARGETS_DN	3.85171106200933	CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	5.21851293297596	WANG_HCP_PROSTATE_CANCER	1.71706639136959	IVANOVA_HEMATOPOIESIS_STEM_CELL	1.96515362457948	BIOCARTA_DSP_PATHWAY	1.56364893613338			CHICAS_RB1_TARGETS_SENESCENT	2.09193962172779	HU_GENOTOXIC_DAMAGE_24HR	1.33849040314235
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	3.19032121270771	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	1.96492660944985	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	3.04517176493176	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	4.63320936439124	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	1.65660419539282	MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.87935174287738			CHIBA_RESPONSE_TO_TSA_DN	2.07626570123966	INGRAM_SHH_TARGETS_UP	2.21971856593689	NAKAJIMA_MAST_CELL	3.83641149904996	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	5.18099370831158	BURTON_ADIPOGENESIS_6	1.71058061633102	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	1.95539123877891	ROETH_TERT_TARGETS_DN	1.56364893613338			TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	2.09131901804417	BIOCARTA_P38MAPK_PATHWAY	1.33849040314235
MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS	3.18549768844056	BURTON_ADIPOGENESIS_PEAK_AT_2HR	1.96492660944985	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	3.04501826291577	HARRIS_BRAIN_CANCER_PROGENITORS	4.62093039033478	ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	1.65496670009979	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	1.87935174287738			REACTOME_SIGNAL_TRANSDUCTION_BY_L1	2.07626570123966	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	2.20787257470011	NUTT_GBM_VS_AO_GLIOMA_UP	3.83641149904996	IRITANI_MAD1_TARGETS_DN	5.13800573911356	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	1.70666507071849	SHEPARD_CRASH_AND_BURN_MUTANT_DN	1.95000264397017	KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP	1.56364893613338			DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	2.0828604608965	PID_GMCSF_PATHWAY	1.33849040314235
BIOCARTA_GRANULOCYTES_PATHWAY	3.18363359956105	VANLOO_SP3_TARGETS_DN	1.96014431106605	AFFAR_YY1_TARGETS_DN	3.04403669747642	PID_INTEGRIN3_PATHWAY	4.62093039033478	ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	1.65158168862157	MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	1.87838569038826			GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	2.06068126425212	GENTILE_UV_LOW_DOSE_DN	2.20756748393324	WP_ALLOGRAFT_REJECTION	3.82980713554665	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	5.014340114928	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	1.70666507071849	WEST_ADRENOCORTICAL_TUMOR_DN	1.94129921747898	SA_FAS_SIGNALING	1.56364893613338			JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	2.0828604608965	SHIN_B_CELL_LYMPHOMA_CLUSTER_8	1.32717193847325
HOWLIN_PUBERTAL_MAMMARY_GLAND	3.1742601588712	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	1.95048769389271	TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	3.03699266997768	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	4.61365014031107	HUMMERICH_SKIN_CANCER_PROGRESSION_UP	1.64126987838427	BLALOCK_ALZHEIMERS_DISEASE_UP	1.87764065517466			WP_PPAR_SIGNALING_PATHWAY	2.05948414822867	REACTOME_SEMAPHORIN_INTERACTIONS	2.20756748393324	DARWICHE_SKIN_TUMOR_PROMOTER_UP	3.82904363885637	CROSBY_E2F4_TARGETS	4.928980017677	BENPORATH_SUZ12_TARGETS	1.70518833577003	GRADE_COLON_AND_RECTAL_CANCER_DN	1.93937686174755	REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	1.56364893613338			FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	2.07950600280904	WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	1.32717193847325
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	3.1742601588712	KOBAYASHI_EGFR_SIGNALING_24HR_DN	1.94965874895907	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	3.0289526322891	GROSS_HYPOXIA_VIA_ELK3_DN	4.60095141207758	KAYO_CALORIE_RESTRICTION_MUSCLE_DN	1.64126987838427	HOSHIDA_LIVER_CANCER_SURVIVAL_UP	1.87558865876588			BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	2.05284848669274	VECCHI_GASTRIC_CANCER_EARLY_DN	2.2019851587359	GOUYER_TATI_TARGETS_DN	3.80350607644391	CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	4.91882095078646	NUYTTEN_EZH2_TARGETS_UP	1.70518833577003	HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN	1.93937686174755	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	1.56364893613338			HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	2.06945585673278	PID_IL23_PATHWAY	1.32717193847325
BASAKI_YBX1_TARGETS_DN	3.17303504208375	HUANG_FOXA2_TARGETS_UP	1.94100559516305	WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY	3.02546032104959	DITTMER_PTHLH_TARGETS_UP	4.58493308523559	WP_BREAST_CANCER_PATHWAY	1.63826261113126	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	1.87042249143471			GENTILE_UV_HIGH_DOSE_DN	2.04484008434437	GAL_LEUKEMIC_STEM_CELL_UP	2.18512938411921	WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	3.80350607644391	REACTOME_CHROMOSOME_MAINTENANCE	4.88024695040069	BEIER_GLIOMA_STEM_CELL_UP	1.69742319440562	HOWLIN_CITED1_TARGETS_1_UP	1.92941355119915	REACTOME_INTERLEUKIN_23_SIGNALING	1.56364893613338			ISSAEVA_MLL2_TARGETS	2.06945585673278	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	1.31615429003336
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	3.14530771779679	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	1.94100559516305	LAU_APOPTOSIS_CDKN2A_UP	3.02546032104959	VANHARANTA_UTERINE_FIBROID_UP	4.57669633520374	GROSS_HYPOXIA_VIA_ELK3_DN	1.63826261113126	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.86035803985814			JI_RESPONSE_TO_FSH_UP	2.04262133245574	PID_PDGFRB_PATHWAY	2.18512938411921	KIM_HYPOXIA	3.80350607644391	REACTOME_MITOTIC_G2_G2_M_PHASES	4.82670254953494	WP_FERROPTOSIS	1.69742319440562	REACTOME_RHOBTB_GTPASE_CYCLE	1.92941355119915	LU_IL4_SIGNALING	1.56268464485649			XIE_ST_HSC_S1PR3_OE_UP	2.06625153928875	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	1.30709519243918
GENTILE_UV_RESPONSE_CLUSTER_D2	3.14530771779679	WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	1.94100559516305	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	3.01370323279003	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	4.55518887880715	LI_CISPLATIN_RESISTANCE_DN	1.63654187959544	LEE_LIVER_CANCER_DENA_DN	1.86035803985814			SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP	2.04018126348413	WANG_SMARCE1_TARGETS_UP	2.18172088876967	BIOCARTA_CCR5_PATHWAY	3.80350607644391	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	4.8006335494573	WENG_POR_TARGETS_LIVER_UP	1.69742319440562	HUMMERICH_SKIN_CANCER_PROGRESSION_DN	1.9282855301736	GAVIN_FOXP3_TARGETS_CLUSTER_P6	1.56268464485649			MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	2.04843687135102	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	1.30542222178414
VALK_AML_CLUSTER_11	3.14530771779679	PID_DELTA_NP63_PATHWAY	1.94100559516305	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN	2.9979712555852	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	4.52589183124121	SIMBULAN_UV_RESPONSE_NORMAL_DN	1.63654187959544	PID_AVB3_INTEGRIN_PATHWAY	1.86035803985814			ELVIDGE_HYPOXIA_BY_DMOG_UP	2.03124480012983	DING_LUNG_CANCER_BY_MUTATION_RATE	2.18135773014731	REACTOME_INTERLEUKIN_12_SIGNALING	3.80271816436642	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	4.7817760824719	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	1.69637303175497	YAGI_AML_FAB_MARKERS	1.92762156950716	BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	1.5541051191871			WP_LUNG_FIBROSIS	2.04330671848554		
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP	3.13295718936383	HOLLERN_EMT_BREAST_TUMOR_UP	1.92634029588479	HORTON_SREBF_TARGETS	2.99620930874204	FRIDMAN_SENESCENCE_UP	4.52516253641752	FRIDMAN_IMMORTALIZATION_DN	1.63654187959544	HOELZEL_NF1_TARGETS_UP	1.83843930860721			KEGG_PPAR_SIGNALING_PATHWAY	2.02602400499788	REACTOME_SIGNALING_BY_HIPPO	2.18135773014731	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	3.78676352094154	JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	4.77575403261228	TAVAZOIE_METASTASIS	1.69637303175497	KARLSSON_TGFB1_TARGETS_DN	1.92025143401215	GAVIN_FOXP3_TARGETS_CLUSTER_P7	1.5541051191871			REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	2.04330671848554		
JOHNSTONE_PARVB_TARGETS_2_UP	3.1304617913072	VECCHI_GASTRIC_CANCER_EARLY_DN	1.92118403995036	MENSE_HYPOXIA_UP	2.98144419815504	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	4.52516253641752	SCHRAETS_MLL_TARGETS_UP	1.63654187959544	WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	1.83843930860721			PEREZ_TP53_AND_TP63_TARGETS	2.02396030088091	HAN_SATB1_TARGETS_DN	2.17863512542984	HELLER_SILENCED_BY_METHYLATION_UP	3.77358523921402	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	4.77575403261228	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	1.69637303175497	HU_GENOTOXIC_DAMAGE_24HR	1.9071793211636	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	1.55366204814343			WIERENGA_STAT5A_TARGETS_DN	2.03572551880481		
IVANOVA_HEMATOPOIESIS_MATURE_CELL	3.12239587345327	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	1.91802009941825	GOZGIT_ESR1_TARGETS_UP	2.97191457385659	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	4.52425059251696	VALK_AML_CLUSTER_10	1.63654187959544	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	1.83056603582324			WANG_MLL_TARGETS	2.01782264117633	KYNG_RESPONSE_TO_H2O2	2.17214978434688	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN	3.76973478722096	ZAMORA_NOS2_TARGETS_UP	4.75268014250351	WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER	1.69637303175497	CUI_TCF21_TARGETS_UP	1.9071793211636	LEE_RECENT_THYMIC_EMIGRANT	1.54073311623559			GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	2.03054859998336		
AKL_HTLV1_INFECTION_DN	3.11983655922339	WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	1.91802009941825	WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	2.97098987837828	WONG_ENDMETRIUM_CANCER_DN	4.49553862944474	WP_WHITE_FAT_CELL_DIFFERENTIATION	1.63654187959544	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	1.83056603582324			MAHAJAN_RESPONSE_TO_IL1A_DN	2.00968472045323	RIZKI_TUMOR_INVASIVENESS_3D_UP	2.15847920885312	MORI_MATURE_B_LYMPHOCYTE_UP	3.76561301498541	CHEN_ETV5_TARGETS_TESTIS	4.7402537901605	ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	1.69446539292075	WANG_HCP_PROSTATE_CANCER	1.89571025370736	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	1.53724162352742			ALONSO_METASTASIS_UP	2.02972439305979		
KASLER_HDAC7_TARGETS_1_UP	3.11878276221876	BIOCARTA_CDMAC_PATHWAY	1.91802009941825	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	2.96557334439563	HOSHIDA_LIVER_CANCER_SUBCLASS_S3	4.49377321516957	PLASARI_TGFB1_TARGETS_1HR_UP	1.63654187959544	REACTOME_ECM_PROTEOGLYCANS	1.83056603582324			VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	2.00957561068577	VANHARANTA_UTERINE_FIBROID_DN	2.15486737723855	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	3.76342700335204	WILLIAMS_ESR1_TARGETS_UP	4.7402537901605	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	1.68279142848402	YAMAZAKI_TCEB3_TARGETS_DN	1.89120992186379	HECKER_IFNB1_TARGETS	1.52895353430862			EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	2.00021996245924		
REACTOME_SIGNALING_BY_VEGF	3.10717368527277	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	1.91802009941825	REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION	2.95616095212571	KIM_LIVER_CANCER_POOR_SURVIVAL_UP	4.47023602205006	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	1.62880193291688	LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN	1.82842702147358			VERNELL_RETINOBLASTOMA_PATHWAY_DN	2.00567240147307	BEIER_GLIOMA_STEM_CELL_DN	2.15486737723855	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	3.74323532949004	KEGG_PYRIMIDINE_METABOLISM	4.72292899009474	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN	1.68279142848402	SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	1.88556287708837	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN	1.52284461648984			REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1.99346488270342		
HAN_JNK_SINGALING_DN	3.10617858785748	PARK_APL_PATHOGENESIS_DN	1.91762638598441	XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	2.94933405420806	REACTOME_SIGNALING_BY_MET	4.46630732254822	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	1.62088646567234	PID_GLYPICAN_1PATHWAY	1.81997934315588			HANSON_HRAS_SIGNALING_VIA_NFKB	2.00567240147307	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	2.15144194197171	NAM_FXYD5_TARGETS_DN	3.73824620452796	REACTOME_METABOLISM_OF_NUCLEOTIDES	4.72292899009474	MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	1.67819293581053	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	1.88556287708837	HOFFMAN_CLOCK_TARGETS_DN	1.52284461648984			WELCSH_BRCA1_TARGETS_UP	1.98864588369307		
AMIT_EGF_RESPONSE_60_MCF10A	3.10617858785748	FARMER_BREAST_CANCER_CLUSTER_1	1.91762638598441	WP_UNFOLDED_PROTEIN_RESPONSE	2.94933405420806	TSENG_ADIPOGENIC_POTENTIAL_DN	4.44974698455244	SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN	1.61465436235015	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	1.81997934315588			HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	1.99359634165732	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	2.15144194197171	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	3.72402882747709	REACTOME_G0_AND_EARLY_G1	4.68202376583376	HEIDENBLAD_AMPLICON_8Q24_UP	1.67819293581053	BIOCARTA_ALK_PATHWAY	1.88556287708837	TURJANSKI_MAPK14_TARGETS	1.52284461648984			LINDVALL_IMMORTALIZED_BY_TERT_UP	1.9814812415043		
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	3.08963880651129	DAUER_STAT3_TARGETS_DN	1.91762638598441	PID_INTEGRIN_A9B1_PATHWAY	2.94933405420806	TSENG_IRS1_TARGETS_UP	4.44843300692332	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	1.6136080116204	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	1.81597393010522			MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	1.99137943677931	MALTA_CURATED_STEMNESS_MARKERS	2.14342162895029	KAYO_CALORIE_RESTRICTION_MUSCLE_UP	3.72402882747709	YU_BAP1_TARGETS	4.57145095995627	LEE_AGING_MUSCLE_DN	1.67819293581053	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	1.88556287708837	BAKER_HEMATOPOESIS_STAT1_TARGETS	1.52284461648984			REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1.9814812415043		
HELLER_SILENCED_BY_METHYLATION_DN	3.08693933024568	BROWNE_HCMV_INFECTION_8HR_DN	1.91762638598441	LIANG_SILENCED_BY_METHYLATION_2	2.94449922788836	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP	4.40922031526386	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	1.61229920797454	WANG_CISPLATIN_RESPONSE_AND_XPC_DN	1.80837532259044			NUYTTEN_EZH2_TARGETS_UP	1.97833588217083	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	2.14342162895029	TSUNODA_CISPLATIN_RESISTANCE_DN	3.70578793593203	NAKAMURA_LUNG_CANCER	4.51586342555059	PID_ECADHERIN_STABILIZATION_PATHWAY	1.67819293581053	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	1.88507753699845	SHANK_TAL1_TARGETS_DN	1.52284461648984			BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	1.96821920619634		
DELACROIX_RAR_BOUND_ES	3.07143388811024	BROWNE_HCMV_INFECTION_2HR_DN	1.91762638598441	SMID_BREAST_CANCER_NORMAL_LIKE_UP	2.9436506616276	BROWN_MYELOID_CELL_DEVELOPMENT_UP	4.39942164891191	REACTOME_CDC42_GTPASE_CYCLE	1.61229920797454	GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	1.80773765523477			CASTELLANO_NRAS_TARGETS_UP	1.97775202289632	STEGER_ADIPOGENESIS_UP	2.14342162895029	BURTON_ADIPOGENESIS_7	3.70578793593203	ZHU_SKIL_TARGETS_DN	4.51586342555059	MEBARKI_HCC_PROGENITOR_WNT_UP	1.66821626966341	REACTOME_DEVELOPMENTAL_BIOLOGY	1.87529612085905	ISHIKAWA_STING_SIGNALING	1.52284461648984			HAN_SATB1_TARGETS_DN	1.96821920619634		
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	3.06708809440828	SABATES_COLORECTAL_ADENOMA_UP	1.91442550139319	YAGI_AML_WITH_INV_16_TRANSLOCATION	2.91911014602663	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	4.39280523256765	ALFANO_MYC_TARGETS	1.60716540339992	DUAN_PRDM5_TARGETS	1.80162860147271			ZHAN_MULTIPLE_MYELOMA_SPIKED	1.97261279257179	PID_S1P_META_PATHWAY	2.14342162895029	ZHOU_TNF_SIGNALING_4HR	3.70578793593203	DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	4.43379584321905	AFFAR_YY1_TARGETS_UP	1.66821626966341	BORCZUK_MALIGNANT_MESOTHELIOMA_UP	1.87147709094267	BIOCARTA_DNAFRAGMENT_PATHWAY	1.52284461648984			GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	1.95804823121917		
MATTHEWS_AP1_TARGETS	3.04461309972626	LU_IL4_SIGNALING	1.91282727460699	BOYLAN_MULTIPLE_MYELOMA_C_DN	2.91848317793133	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	4.38183809626569	ENK_UV_RESPONSE_EPIDERMIS_DN	1.6068977186321	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	1.79956291150081			WANG_LSD1_TARGETS_UP	1.97261279257179	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	2.14342162895029	GRADE_COLON_AND_RECTAL_CANCER_UP	3.70334320905345	BIOCARTA_RANMS_PATHWAY	4.40359492513629	DOANE_BREAST_CANCER_ESR1_UP	1.66613300988907	DOUGLAS_BMI1_TARGETS_UP	1.87079047680022	REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	1.52284461648984			KEGG_LONG_TERM_DEPRESSION	1.95804823121917		
KEGG_LEISHMANIA_INFECTION	3.04131374740549	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	1.89930301969196	HOEGERKORP_CD44_TARGETS_DIRECT_UP	2.90425137107706	MARKEY_RB1_CHRONIC_LOF_DN	4.36149882429811	BOYLAN_MULTIPLE_MYELOMA_D_UP	1.60434308492537	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	1.79888899454644			KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1.94676954695919	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	2.1378583203027	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP	3.70066199069486	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	4.37231598388313	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.66613300988907	FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP	1.86453249400045	REACTOME_INTERLEUKIN_21_SIGNALING	1.52284461648984			TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	1.94658893772993		
KIM_WT1_TARGETS_DN	3.03859116181726	PID_ARF6_TRAFFICKING_PATHWAY	1.89476744691703	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	2.90425137107706	TIEN_INTESTINE_PROBIOTICS_6HR_DN	4.34701971897508	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	1.60377804366502	LOPES_METHYLATED_IN_COLON_CANCER_UP	1.79184657471647			PID_AVB3_INTEGRIN_PATHWAY	1.94676954695919	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	2.13287219965585	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	3.69047929265669	MARTENS_TRETINOIN_RESPONSE_DN	4.36166644539961	JIANG_HYPOXIA_NORMAL	1.66130683557139	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1.86453249400045	GAVIN_FOXP3_TARGETS_CLUSTER_T4	1.51265484941458			BASSO_CD40_SIGNALING_DN	1.94658893772993		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	3.03228895387064	JAEGER_METASTASIS_DN	1.89106565991315	SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP	2.90425137107706	WANG_LSD1_TARGETS_UP	4.33850858427048	FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL	1.59787094036256	SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	1.79184657471647			REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.94675475731223	MARTINEZ_RB1_AND_TP53_TARGETS_DN	2.12884170782698	LANDIS_ERBB2_BREAST_TUMORS_324_DN	3.69047929265669	HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	4.34375402355225	WP_TRYPTOPHAN_METABOLISM	1.65944329018461	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	1.86413832947055	OSMAN_BLADDER_CANCER_DN	1.49870118037015			YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	1.94658893772993		
